6778,2021-03-01 13:16:00,TYPE= 1
6084,2021-03-01 13:16:00,TYPE= 1
6117,2021-03-01 13:16:00,TYPE= 1
7039,2021-03-01 13:18:00,TYPE= 1
6908,2021-03-01 13:19:00,TYPE= 1
6711,2021-03-01 13:19:00,TYPE= 1
6882,2021-03-01 13:19:00,TYPE= 1
6887,2021-03-01 13:20:00,TYPE= 1
3912,2021-03-01 13:20:00,TYPE= 1
8145,2021-03-01 13:21:00,TYPE= 1
6777,2021-03-01 13:22:00,TYPE= 1
5682,2021-03-01 13:26:00,TYPE= 1
6161,2021-03-01 13:26:00,TYPE= 1
6700,2021-03-01 13:27:00,TYPE= 1
5666,2021-03-01 13:33:00,TYPE= 1
5949,2021-03-01 13:37:00,TYPE= 1
6057,2021-03-01 13:49:00,TYPE= 1
3478,2021-03-01 13:50:00,TYPE= 1
7945,2021-03-01 14:00:00,TYPE= 1
6289,2021-03-01 14:00:00,TYPE= 1
7342,2021-03-01 14:00:00,TYPE= 1
8114,2021-03-01 14:00:00,TYPE= 1
8299,2021-03-01 14:02:00,TYPE= 1
6894,2021-03-01 14:02:00,TYPE= 1
7385,2021-03-01 14:02:00,TYPE= 1
7971,2021-03-01 14:03:00,TYPE= 1
6715,2021-03-01 14:03:00,TYPE= 1
7385,2021-03-01 14:04:00,TYPE= 1
7016,2021-03-01 14:22:00,TYPE= 1
8292,2021-03-01 18:58:00,TYPE= 1
6700,2021-03-01 20:33:00,TYPE= 1
6057,2021-03-02 06:18:00,TYPE= 0
6777,2021-03-02 06:23:00,TYPE= 0
6060,2021-03-02 06:23:00,TYPE= 0
5924,2021-03-02 06:25:00,TYPE= 0
5682,2021-03-02 06:29:00,TYPE= 0
5949,2021-03-02 06:30:00,TYPE= 0
7784,2021-03-02 06:31:00,TYPE= 0
5477,2021-03-02 06:32:00,TYPE= 0
6908,2021-03-02 06:32:00,TYPE= 0
7039,2021-03-02 06:34:00,TYPE= 0
7388,2021-03-02 06:39:00,TYPE= 0
5216,2021-03-02 06:48:00,TYPE= 0
7641,2021-03-02 06:49:00,TYPE= 0
5678,2021-03-02 06:50:00,TYPE= 0
6131,2021-03-02 06:50:00,TYPE= 0
6161,2021-03-02 06:51:00,TYPE= 0
7971,2021-03-02 06:54:00,TYPE= 0
6882,2021-03-02 06:56:00,TYPE= 0
7945,2021-03-02 06:56:00,TYPE= 0
6289,2021-03-02 06:57:00,TYPE= 0
6715,2021-03-02 06:57:00,TYPE= 0
6117,2021-03-02 06:57:00,TYPE= 0
8261,2021-03-02 06:57:00,TYPE= 0
6084,2021-03-02 06:58:00,TYPE= 0
3912,2021-03-02 06:59:00,TYPE= 0
8145,2021-03-02 07:01:00,TYPE= 0
8040,2021-03-02 07:03:00,TYPE= 0
8281,2021-03-02 07:03:00,TYPE= 0
7072,2021-03-02 07:04:00,TYPE= 0
7965,2021-03-02 07:04:00,TYPE= 0
7995,2021-03-02 07:05:00,TYPE= 0
8316,2021-03-02 07:05:00,TYPE= 0
8291,2021-03-02 07:05:00,TYPE= 0
7342,2021-03-02 07:05:00,TYPE= 0
5484,2021-03-02 07:06:00,TYPE= 0
8114,2021-03-02 07:07:00,TYPE= 0
8376,2021-03-02 07:07:00,TYPE= 0
5757,2021-03-02 07:08:00,TYPE= 0
6893,2021-03-02 07:08:00,TYPE= 0
3478,2021-03-02 07:11:00,TYPE= 0
6894,2021-03-02 07:11:00,TYPE= 0
6778,2021-03-02 07:11:00,TYPE= 0
8045,2021-03-02 07:13:00,TYPE= 0
7393,2021-03-02 07:13:00,TYPE= 0
6711,2021-03-02 07:14:00,TYPE= 0
6130,2021-03-02 07:22:00,TYPE= 0
6887,2021-03-02 07:35:00,TYPE= 0
5666,2021-03-02 07:36:00,TYPE= 0
7016,2021-03-02 08:02:00,TYPE= 0
7868,2021-03-02 09:07:00,TYPE= 0
7385,2021-03-02 10:03:00,TYPE= 0
5484,2021-03-02 10:49:00,TYPE= 0
6777,2021-03-02 11:37:00,TYPE= 0
6060,2021-03-02 13:00:00,TYPE= 1
5678,2021-03-02 13:00:00,TYPE= 1
6130,2021-03-02 13:00:00,TYPE= 1
6084,2021-03-02 13:01:00,TYPE= 1
6084,2021-03-02 13:01:00,TYPE= 1
8261,2021-03-02 13:02:00,TYPE= 1
7641,2021-03-02 13:03:00,TYPE= 1
8045,2021-03-02 13:04:00,TYPE= 1
7393,2021-03-02 13:04:00,TYPE= 1
8040,2021-03-02 13:04:00,TYPE= 1
8316,2021-03-02 13:05:00,TYPE= 1
5757,2021-03-02 13:05:00,TYPE= 1
6893,2021-03-02 13:06:00,TYPE= 1
8376,2021-03-02 13:06:00,TYPE= 1
8145,2021-03-02 13:06:00,TYPE= 1
6161,2021-03-02 13:07:00,TYPE= 1
7039,2021-03-02 13:07:00,TYPE= 1
6131,2021-03-02 13:07:00,TYPE= 1
5477,2021-03-02 13:07:00,TYPE= 1
7995,2021-03-02 13:07:00,TYPE= 1
6882,2021-03-02 13:08:00,TYPE= 1
6882,2021-03-02 13:08:00,TYPE= 1
7388,2021-03-02 13:08:00,TYPE= 1
6711,2021-03-02 13:10:00,TYPE= 1
3912,2021-03-02 13:10:00,TYPE= 1
6117,2021-03-02 13:12:00,TYPE= 1
6778,2021-03-02 13:18:00,TYPE= 1
6887,2021-03-02 13:20:00,TYPE= 1
5666,2021-03-02 13:21:00,TYPE= 1
8299,2021-03-02 13:27:00,TYPE= 0
6700,2021-03-02 13:29:00,TYPE= 0
6700,2021-03-02 13:29:00,TYPE= 0
7784,2021-03-02 13:31:00,TYPE= 0
8292,2021-03-02 13:34:00,TYPE= 0
5949,2021-03-02 13:34:00,TYPE= 0
5949,2021-03-02 13:34:00,TYPE= 1
6908,2021-03-02 13:41:00,TYPE= 1
5682,2021-03-02 13:49:00,TYPE= 1
3478,2021-03-02 13:56:00,TYPE= 1
8114,2021-03-02 13:59:00,TYPE= 1
7945,2021-03-02 14:00:00,TYPE= 1
7965,2021-03-02 14:00:00,TYPE= 1
7342,2021-03-02 14:00:00,TYPE= 1
6289,2021-03-02 14:00:00,TYPE= 1
7971,2021-03-02 14:00:00,TYPE= 1
5216,2021-03-02 14:05:00,TYPE= 1
